PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
617,0,1,"Passenger, Person 617",male,27.33552902281542,0,0,PC 17617,0.0,,S
618,0,2,"Passenger, Person 618",male,18.898911650306488,0,0,340618,29.502800926736704,E101,S
619,1,3,"Passenger, Person 619",female,19.909915012871465,0,0,340619,11.492652821305837,C22 C26,S
620,1,3,"Passenger, Person 620",female,,0,0,340620,0.0,,S
621,1,1,"Passenger, Person 621",female,18.20991114550056,0,2,PC 17621,110.08251053319188,,C
622,1,1,"Passenger, Person 622",female,25.234557820233917,0,2,PC 17622,162.6644657916606,,S
623,0,2,"Passenger, Person 623",male,,5,0,340623,37.327764624681706,,S
624,0,3,"Passenger, Person 624",male,32.79275875690761,0,0,340624,9.51812929140257,,S
625,0,3,"Passenger, Person 625",male,29.71747939275225,0,0,340625,15.278498608583115,,S
626,0,2,"Passenger, Person 626",male,17.852214849511235,1,0,340626,21.316972456307848,,S
627,1,3,"Passenger, Person 627",female,39.25906219226987,8,0,340627,30.067828947284887,,S
628,1,3,"Passenger, Person 628",male,43.29476699558509,0,0,340628,4.764625593893513,C23 C25 C27,S
629,1,1,"Passenger, Person 629",female,6.3903819666498745,1,2,PC 17629,47.90656272804575,,S
630,0,2,"Passenger, Person 630",male,18.640490710789894,0,0,340630,9.808635977152518,D,S
631,1,3,"Passenger, Person 631",female,18.547435928084177,0,0,340631,0.0,,S
632,0,3,"Passenger, Person 632",male,,0,0,340632,16.4056589915729,,S
633,0,3,"Passenger, Person 633",male,41.727385208010354,0,0,340633,31.29428164955346,D,S
634,0,3,"Passenger, Person 634",male,,1,0,340634,11.496670956334329,C23 C25 C27,S
635,0,1,"Passenger, Person 635",male,25.864534800996143,0,3,PC 17635,15.36206351963553,,S
636,0,2,"Passenger, Person 636",male,0.643995716102074,0,0,340636,23.08917612901689,,S
637,0,3,"Passenger, Person 637",male,,0,0,340637,20.160299966499213,,S
638,1,2,"Passenger, Person 638",female,11.730753274624647,0,0,340638,505.22729608061957,,S
639,0,2,"Passenger, Person 639",male,30.56902313886176,0,0,340639,38.9059593154043,,S
640,0,2,"Passenger, Person 640",male,33.72196560039379,1,0,340640,10.099295374262216,,S
641,0,1,"Passenger, Person 641",male,49.429549639660436,1,0,PC 17641,61.76636835203571,,Q
642,0,2,"Passenger, Person 642",female,,1,0,340642,24.507842762958507,,S
643,1,1,"Passenger, Person 643",male,0.42,1,1,PC 17643,114.80117270419053,,S
644,0,2,"Passenger, Person 644",male,32.365818398928575,0,0,340644,21.27396519987609,,S
645,0,1,"Passenger, Person 645",male,55.80741213190738,1,0,PC 17645,0.0,,S
646,0,3,"Passenger, Person 646",male,47.66472211762184,0,0,340646,39.398125446269624,,C
647,1,3,"Passenger, Person 647",female,32.740061521482076,0,1,340647,11.0843309344929,,S
648,0,3,"Passenger, Person 648",male,22.571275308335313,0,0,340648,14.892942704431224,,Q
649,1,3,"Passenger, Person 649",male,41.403277651241,0,0,340649,20.464372024902783,,S
650,1,3,"Passenger, Person 650",female,15.583580104285204,0,0,340650,6.678441010855177,,S
651,1,1,"Passenger, Person 651",male,36.60718765566518,0,0,PC 17651,88.59026082792053,,C
652,0,3,"Passenger, Person 652",male,,1,0,340652,6.230907385813761,,S
653,0,3,"Passenger, Person 653",male,45.07304365873376,0,1,340653,18.251058156216537,A10,S
654,1,3,"Passenger, Person 654",female,69.71507056421062,0,0,340654,10.643750865888736,,C
655,1,2,"Passenger, Person 655",male,35.39003152409212,4,0,340655,24.15334085496069,,S
656,1,1,"Passenger, Person 656",female,,0,0,PC 17656,461.3271663217711,,S
657,0,2,"Passenger, Person 657",male,29.32917247321608,0,1,340657,9.884086357919326,,S
658,0,2,"Passenger, Person 658",male,4.048399379107785,0,0,340658,2.9131712008615747,,S
659,0,3,"Passenger, Person 659",male,19.626659599208654,0,0,340659,5.864169127411715,,C
660,1,3,"Passenger, Person 660",female,23.76540464735999,0,0,340660,0.0,,Q
661,0,2,"Passenger, Person 661",male,22.10071822994841,0,0,340661,16.667697326058253,B96 B98,S
662,1,3,"Passenger, Person 662",female,31.90914564448897,0,0,340662,7.80335700840781,C23 C25 C27,S
663,1,3,"Passenger, Person 663",female,,0,0,340663,15.340020599875764,,S
664,0,1,"Passenger, Person 664",male,45.95494467620483,0,0,PC 17664,87.62940250587458,,S
665,0,1,"Passenger, Person 665",male,29.70300244131386,0,0,PC 17665,182.2022219415235,,Q
666,1,1,"Passenger, Person 666",male,29.565145343489917,0,0,PC 17666,286.5061944123807,,S
667,0,2,"Passenger, Person 667",male,,1,0,340667,35.448007170958256,,S
668,1,1,"Passenger, Person 668",female,31.950264915955195,0,0,PC 17668,48.80760802874315,,C
669,0,1,"Passenger, Person 669",female,41.6639248376807,0,1,PC 17669,45.66552152262859,E101,C
670,1,2,"Passenger, Person 670",male,,1,2,340670,31.952619550624295,,S
671,0,1,"Passenger, Person 671",male,20.15731090840878,0,3,PC 17671,0.0,,S
672,1,3,"Passenger, Person 672",female,,0,1,340672,10.212767812201735,,S
673,0,1,"Passenger, Person 673",male,10.184871609638384,0,0,PC 17673,65.5740710665791,,Q
674,1,3,"Passenger, Person 674",female,17.82076103403828,1,0,340674,20.105446333006928,,S
675,0,2,"Passenger, Person 675",male,22.794797333602446,1,0,340675,28.640262499830147,,S
676,1,3,"Passenger, Person 676",female,42.378643120334544,0,0,340676,5.4898340556766785,,S
677,1,1,"Passenger, Person 677",male,33.507139270527915,1,0,PC 17677,51.82893238699565,,S
678,0,2,"Passenger, Person 678",male,32.5070537148294,0,0,340678,26.446355312825187,,S
679,0,3,"Passenger, Person 679",male,42.0380204514356,0,0,340679,4.891872784893587,C22 C26,Q
680,0,3,"Passenger, Person 680",male,27.70810906820875,0,0,340680,26.947302782517113,A10,
681,0,3,"Passenger, Person 681",male,35.361740323968895,0,0,340681,20.38092756784265,,Q
682,1,2,"Passenger, Person 682",female,28.203284582478805,1,2,340682,22.889624126532965,,S
683,1,1,"Passenger, Person 683",female,,0,0,PC 17683,114.64336666591173,A10,C
684,1,3,"Passenger, Person 684",male,21.249999464632058,0,0,340684,8.544203213651203,E101,C
685,0,3,"Passenger, Person 685",male,0.42,2,2,340685,6.790794355936197,,S
686,0,3,"Passenger, Person 686",male,27.75295214829859,0,0,340686,9.00805562247407,,S
687,0,3,"Passenger, Person 687",male,,0,0,340687,19.179633614858343,,S
688,0,2,"Passenger, Person 688",male,43.13012333250308,0,0,340688,23.273194749212497,D,C
689,0,3,"Passenger, Person 689",male,,1,0,340689,9.03014094338019,,S
690,0,1,"Passenger, Person 690",male,47.623895466190156,1,1,PC 17690,142.6173759779971,,Q
691,0,2,"Passenger, Person 691",male,30.985535068940845,0,0,340691,18.39869650963,,S
692,0,2,"Passenger, Person 692",male,32.56107775738114,0,0,340692,11.646960307340816,,C
693,0,3,"Passenger, Person 693",male,,0,0,340693,16.477756602283726,,S
694,1,2,"Passenger, Person 694",female,25.11694358760778,1,0,340694,7.490616348903108,,C
695,0,1,"Passenger, Person 695",male,38.628681671681555,0,2,PC 17695,265.2867771053699,,S
696,0,3,"Passenger, Person 696",female,47.15632433894783,0,0,340696,13.623849668782096,,Q
697,0,2,"Passenger, Person 697",male,27.678029002625507,2,0,340697,12.113620681758517,,S
698,0,3,"Passenger, Person 698",male,23.17225565965453,0,0,340698,10.884302120631654,,S
699,1,1,"Passenger, Person 699",female,29.70765540342066,0,0,PC 17699,8.7448323847329,D,S
700,1,3,"Passenger, Person 700",female,38.41749785947217,0,2,340700,308.09099782502966,,S
701,1,3,"Passenger, Person 701",female,8.764105166063644,4,0,340701,6.4035798167904785,B96 B98,S
702,0,1,"Passenger, Person 702",male,0.42,0,0,PC 17702,50.454048502676834,,S
703,0,2,"Passenger, Person 703",male,21.71721568237204,0,0,340703,25.572482478582046,,C
704,1,1,"Passenger, Person 704",female,11.9996698242447,0,1,PC 17704,0.0,,S
705,1,1,"Passenger, Person 705",male,22.33196713411399,0,0,PC 17705,0.0,,S
706,0,3,"Passenger, Person 706",male,27.557185377146663,0,1,340706,17.87048119262754,,S
707,0,2,"Passenger, Person 707",male,23.127898069166307,0,0,340707,14.875680803991797,,S
708,0,3,"Passenger, Person 708",male,50.76077924982581,8,2,340708,3.763553824164286,,Q
709,1,2,"Passenger, Person 709",female,34.43779908673364,0,0,340709,28.50385124831516,,S
710,0,3,"Passenger, Person 710",male,34.05687821435701,0,0,340710,4.748861749812077,,Q
711,1,3,"Passenger, Person 711",male,38.72200358862933,0,0,340711,10.66036470496183,,S
712,0,3,"Passenger, Person 712",male,13.186919792178847,0,0,340712,3.8225648523023583,,S
713,0,3,"Passenger, Person 713",male,,1,2,340713,17.017809048748063,,C
714,1,2,"Passenger, Person 714",male,28.60141784523583,0,1,340714,37.976990505318064,,S
715,0,2,"Passenger, Person 715",male,39.421968949997584,0,0,340715,0.0,,S
716,0,3,"Passenger, Person 716",male,14.158070120917746,0,0,340716,14.919234576257102,,S
717,1,3,"Passenger, Person 717",female,7.170497892767067,0,0,340717,23.102472860749856,,C
718,0,3,"Passenger, Person 718",male,,0,0,340718,9.043744779636496,,S
719,0,1,"Passenger, Person 719",male,35.15793812841399,0,0,PC 17719,0.0,,S
720,0,3,"Passenger, Person 720",female,16.620252461816097,1,0,340720,18.31059879840144,,S
721,1,3,"Passenger, Person 721",female,17.08988532151693,3,0,340721,24.698188537148102,F2,S
722,0,1,"Passenger, Person 722",male,46.01880437401415,0,0,PC 17722,153.61072985634655,C22 C26,Q
723,1,1,"Passenger, Person 723",male,12.453527553423745,3,0,PC 17723,112.69092835735654,C23 C25 C27,S
724,0,3,"Passenger, Person 724",male,53.51875782221147,0,0,340724,14.75705111369506,,S
725,1,3,"Passenger, Person 725",female,16.640999347605902,0,0,340725,3.790861890772687,,C
726,1,3,"Passenger, Person 726",female,38.95668292132155,0,4,340726,23.197694453783363,,S
727,1,1,"Passenger, Person 727",female,24.935032101639724,0,0,PC 17727,147.32663144149558,F2,S
728,0,3,"Passenger, Person 728",male,38.446217750693975,0,0,340728,1.1613584947920619,,S
729,1,1,"Passenger, Person 729",female,21.810346969344206,0,0,PC 17729,112.57941877202632,,S
730,1,1,"Passenger, Person 730",male,27.339502861951733,0,1,PC 17730,135.07026229054327,F2,S
731,1,1,"Passenger, Person 731",male,,0,0,PC 17731,152.95487422188953,,S
732,0,3,"Passenger, Person 732",male,15.168281891168645,0,0,340732,12.855114189600572,,S
733,0,3,"Passenger, Person 733",female,40.441953008591824,1,0,340733,4.246756684392415,,S
734,0,3,"Passenger, Person 734",male,22.258403286162014,0,0,340734,8.156722021495504,,S
735,1,2,"Passenger, Person 735",female,,0,0,340735,7.565751840072501,,S
736,0,3,"Passenger, Person 736",male,,0,1,340736,13.118332683735195,,S
737,0,2,"Passenger, Person 737",male,,0,1,340737,255.10114250861548,,Q
738,0,3,"Passenger, Person 738",male,26.930097442297548,1,0,340738,37.27540062845578,,S
739,0,2,"Passenger, Person 739",male,64.68292361338727,0,0,340739,32.290802851695716,E101,S
740,1,2,"Passenger, Person 740",female,41.07676217452134,0,2,340740,33.26412486955826,A10,S
741,0,3,"Passenger, Person 741",male,,1,0,340741,18.864877399105016,,C
742,1,2,"Passenger, Person 742",female,25.888082976480117,0,1,340742,15.884870593309266,,
743,1,3,"Passenger, Person 743",female,30.02575544577467,0,0,340743,10.650710453001187,,S
744,1,3,"Passenger, Person 744",female,37.63322717004054,0,2,340744,11.65743770201717,,S
745,0,1,"Passenger, Person 745",male,12.57821417802175,1,0,PC 17745,98.83219527068847,,S
746,1,3,"Passenger, Person 746",male,45.857664572698646,0,2,340746,17.960867912457932,,S
747,0,2,"Passenger, Person 747",male,40.07302907389804,0,0,340747,20.669212159846786,,S
748,1,3,"Passenger, Person 748",female,40.11369302276505,0,0,340748,10.483416749225535,C22 C26,C
749,1,3,"Passenger, Person 749",female,36.057898212741044,0,2,340749,7.1447280646321705,,S
750,1,3,"Passenger, Person 750",male,29.98444153656285,0,0,340750,0.0,,S
751,1,1,"Passenger, Person 751",female,39.456487921518885,0,0,PC 17751,184.2535748736388,,S
752,0,3,"Passenger, Person 752",male,,0,0,340752,37.94082525091955,B96 B98,S
753,1,3,"Passenger, Person 753",male,24.566409691355155,2,1,340753,26.87270459021076,,C
754,1,2,"Passenger, Person 754",male,21.382774292994934,1,2,340754,4.2921468629002995,C22 C26,C
755,1,1,"Passenger, Person 755",female,31.176916281298805,0,0,PC 17755,145.53729243198956,,S
756,0,3,"Passenger, Person 756",male,,1,1,340756,24.94153931782898,,S
757,1,3,"Passenger, Person 757",female,,0,0,340757,9.242185315165061,,S
758,0,3,"Passenger, Person 758",female,,0,0,340758,19.058199636029318,,C
759,1,3,"Passenger, Person 759",female,32.08903219792949,0,0,340759,8.660666642251185,C23 C25 C27,S
760,1,3,"Passenger, Person 760",male,,1,0,340760,30.49821894295114,,S
761,0,1,"Passenger, Person 761",male,,1,0,PC 17761,112.6489319327945,,C
762,0,2,"Passenger, Person 762",male,33.23732136967325,0,4,340762,8.73697861217637,,S
763,0,2,"Passenger, Person 763",male,26.463567307795326,3,0,340763,29.3675052741214,C23 C25 C27,C
764,0,3,"Passenger, Person 764",male,51.30301985973019,0,0,340764,25.326587408392722,,S
765,1,1,"Passenger, Person 765",female,,1,3,PC 17765,99.60426878859829,,Q
766,0,3,"Passenger, Person 766",male,17.686793140686433,4,0,340766,18.95385860917595,B96 B98,S
767,0,3,"Passenger, Person 767",male,28.202805977838814,0,1,340767,12.912712278483223,E101,S
768,0,3,"Passenger, Person 768",male,,1,0,340768,1.20291501539143,C22 C26,S
769,0,2,"Passenger, Person 769",male,27.150111135734967,0,1,340769,18.6874611405334,E101,C
770,0,3,"Passenger, Person 770",male,53.79131740305626,0,0,340770,19.433435962599138,,S
771,0,1,"Passenger, Person 771",male,30.002854080291446,0,2,PC 17771,74.16390429730745,,S
772,1,3,"Passenger, Person 772",female,,0,0,340772,22.4884196941355,,S
773,1,1,"Passenger, Person 773",male,11.427610904997586,2,0,PC 17773,53.55983822658844,C22 C26,S
774,0,2,"Passenger, Person 774",female,,0,0,340774,16.414319243139246,,S
775,1,3,"Passenger, Person 775",female,,0,0,340775,22.82231997793295,,C
776,0,1,"Passenger, Person 776",male,25.093131097034604,1,0,PC 17776,101.45449631063751,F2,S
777,1,1,"Passenger, Person 777",female,48.283835027554645,3,0,PC 17777,52.035716669863845,C23 C25 C27,S
778,0,3,"Passenger, Person 778",male,37.786520380514304,0,0,340778,25.05185913609487,,S
779,1,3,"Passenger, Person 779",female,13.583859624413035,5,0,340779,6.103907102544193,,S
780,1,3,"Passenger, Person 780",male,33.27431928726407,0,0,340780,5.683561450809163,,S
781,0,3,"Passenger, Person 781",female,36.92421535320339,1,0,340781,0.0,D,S
782,1,3,"Passenger, Person 782",female,46.23216105855836,0,0,340782,7.58634596564808,,S
783,1,2,"Passenger, Person 783",female,52.617839955241415,0,0,340783,37.67331682598967,,S
784,0,2,"Passenger, Person 784",female,14.981134218495903,0,0,340784,0.0,,Q
785,0,1,"Passenger, Person 785",male,17.942566087450096,0,0,PC 17785,9.900229062121046,,S
786,0,3,"Passenger, Person 786",male,11.465121045738064,0,0,340786,18.509754114791868,,S
787,0,3,"Passenger, Person 787",male,26.30671204294877,0,0,340787,0.0,,C
788,0,2,"Passenger, Person 788",male,,0,1,340788,14.02091802437306,,C
789,0,3,"Passenger, Person 789",female,44.016350490541974,1,0,340789,26.229495371718208,,S
790,0,3,"Passenger, Person 790",male,28.59871015718342,0,0,340790,36.15328382033888,,S
791,1,1,"Passenger, Person 791",female,25.062210912804762,0,0,PC 17791,106.78923212202854,,C
792,0,3,"Passenger, Person 792",male,,0,0,340792,3.4888627993477117,,S
793,0,3,"Passenger, Person 793",female,17.590427926364665,0,0,340793,3.118583874868892,,S
794,0,3,"Passenger, Person 794",male,,1,0,340794,15.273987662639946,D,S
795,1,1,"Passenger, Person 795",female,6.388915106788148,1,0,PC 17795,106.06513905087775,,S
796,1,3,"Passenger, Person 796",female,32.378738393988,0,0,340796,34.11721636064074,C23 C25 C27,S
797,0,3,"Passenger, Person 797",male,,0,0,340797,24.35885337790923,,C
798,0,3,"Passenger, Person 798",male,29.798597746119967,1,0,340798,14.605171366773396,,S
799,1,3,"Passenger, Person 799",female,26.94443399247833,0,0,340799,9.992720214146393,C23 C25 C27,S
800,0,3,"Passenger, Person 800",male,24.517041369248805,1,0,340800,46.84182880232431,A10,S
801,0,3,"Passenger, Person 801",male,27.084320614445087,0,3,340801,20.57254279995485,,S
802,1,1,"Passenger, Person 802",male,49.606302882809686,1,0,PC 17802,31.987366340951493,B96 B98,C
803,0,3,"Passenger, Person 803",male,0.42,0,0,340803,11.209147840493745,,S
804,0,3,"Passenger, Person 804",male,51.93478866879672,0,2,340804,4.027997859965898,C23 C25 C27,Q
805,0,2,"Passenger, Person 805",male,9.052621289472896,3,0,340805,0.0,,S
806,0,3,"Passenger, Person 806",male,,0,0,340806,17.119160903280548,,S
807,0,3,"Passenger, Person 807",male,23.4759559056694,0,1,340807,33.286996382130454,E101,C
808,0,3,"Passenger, Person 808",female,38.23402241167543,0,1,340808,0.0,,S
809,0,3,"Passenger, Person 809",male,,0,0,340809,14.287888554669195,D,S
810,1,1,"Passenger, Person 810",female,36.40150365818817,0,0,PC 17810,29.011427227267433,,S
811,0,3,"Passenger, Person 811",male,59.05248953765936,0,0,340811,19.41652778126838,C23 C25 C27,S
812,0,3,"Passenger, Person 812",male,,0,2,340812,11.784368276029774,B96 B98,C
813,0,1,"Passenger, Person 813",male,32.45073943035074,0,0,PC 17813,0.0,,Q
814,0,3,"Passenger, Person 814",male,20.10125842194917,1,0,340814,2.887859146552908,,S
815,0,3,"Passenger, Person 815",male,35.87536448979902,0,1,340815,4.5466941481737155,,S
816,1,3,"Passenger, Person 816",male,,0,0,340816,28.467500287859284,,S
817,0,3,"Passenger, Person 817",male,20.39843981885751,0,0,340817,27.90585204623166,,S
818,0,2,"Passenger, Person 818",male,36.77414813063057,0,0,340818,16.61247746753493,,C
819,1,1,"Passenger, Person 819",female,55.86304759190777,0,0,PC 17819,179.91866780920503,,C
820,0,2,"Passenger, Person 820",male,26.93189501995417,0,1,340820,253.51756793973533,,S
821,0,3,"Passenger, Person 821",male,40.136490161148636,0,0,340821,10.086709657047942,,S
822,1,1,"Passenger, Person 822",female,10.947542110868126,0,1,PC 17822,88.60519156299165,,S
823,0,2,"Passenger, Person 823",male,15.831672536138873,0,0,340823,24.362728622107273,,S
824,1,2,"Passenger, Person 824",male,36.549891029265474,0,0,340824,13.439217692754982,,C
825,0,3,"Passenger, Person 825",female,,0,3,340825,13.920523164004448,E101,S
826,1,3,"Passenger, Person 826",male,34.85639355739207,0,0,340826,22.34054756211176,,C
827,0,2,"Passenger, Person 827",female,,0,0,340827,22.34401530967861,,S
828,1,2,"Passenger, Person 828",female,,0,0,340828,21.21617772761616,,C
829,1,3,"Passenger, Person 829",male,,1,1,340829,19.115982357088743,,S
830,1,3,"Passenger, Person 830",male,,0,0,340830,21.013766669444703,B96 B98,S
831,0,1,"Passenger, Person 831",male,42.49382940368943,0,0,PC 17831,79.26596614819205,,S
832,0,3,"Passenger, Person 832",male,23.144690173920335,0,0,340832,8.464008372140363,F2,C
833,0,1,"Passenger, Person 833",male,22.884388857487227,0,0,PC 17833,98.90785767099035,,S
834,1,1,"Passenger, Person 834",female,33.5552343299547,0,1,PC 17834,0.0,,S
835,0,3,"Passenger, Person 835",male,23.367563827411363,0,0,340835,11.366458049457597,E101,S
836,1,2,"Passenger, Person 836",male,,1,0,340836,0.0,,S
837,0,3,"Passenger, Person 837",female,60.14596594291447,0,0,340837,0.0,,S
838,1,2,"Passenger, Person 838",female,,3,0,340838,0.0,,Q
839,0,3,"Passenger, Person 839",male,24.504067795692276,0,2,340839,25.200869166983562,,S
840,1,3,"Passenger, Person 840",male,20.31064381829019,0,0,340840,13.833799975662574,,S
841,1,1,"Passenger, Person 841",male,,0,4,PC 17841,0.0,,S
842,0,3,"Passenger, Person 842",male,27.072249488337505,0,0,340842,19.081726477898922,,S
843,1,1,"Passenger, Person 843",male,20.284090944339322,0,0,PC 17843,161.26504939058844,,S
844,1,3,"Passenger, Person 844",male,48.85890846795868,0,2,340844,19.27334111762111,,S
845,0,1,"Passenger, Person 845",female,50.28424356544774,0,0,PC 17845,69.43060997757829,,S
846,0,2,"Passenger, Person 846",male,20.993858296788776,3,0,340846,23.682326039451773,,S
847,0,1,"Passenger, Person 847",male,2.635170705271064,1,4,PC 17847,154.46672958513312,,C
848,1,3,"Passenger, Person 848",male,44.30894850263537,0,0,340848,8.518295785710785,,S
849,0,3,"Passenger, Person 849",male,19.772867526479942,0,0,340849,14.008536155836081,,Q
850,1,3,"Passenger, Person 850",female,,0,0,340850,10.850876509329256,,S
851,1,1,"Passenger, Person 851",female,1.133494643178381,0,0,PC 17851,0.0,C22 C26,S
852,1,3,"Passenger, Person 852",female,,0,0,340852,23.76224998708732,,S
853,0,1,"Passenger, Person 853",male,12.138007025428672,0,0,PC 17853,244.61720546953276,C23 C25 C27,S
854,0,3,"Passenger, Person 854",male,40.296079726464605,0,0,340854,4.06825916634691,,Q
855,1,1,"Passenger, Person 855",male,29.906959483628295,0,1,PC 17855,386.86368298947275,,C
856,0,1,"Passenger, Person 856",male,15.867878418748647,5,0,PC 17856,18.47448517859515,,S
857,1,1,"Passenger, Person 857",male,23.797973462561682,1,0,PC 17857,94.50744957601106,,S
858,0,3,"Passenger, Person 858",female,39.65161762587216,3,0,340858,30.26813501168754,C23 C25 C27,S
859,0,3,"Passenger, Person 859",male,31.235469570170896,0,0,340859,7.955171160686779,,S
860,1,1,"Passenger, Person 860",male,38.17398821685102,0,0,PC 17860,83.00445967743387,,S
861,0,3,"Passenger, Person 861",male,58.35838847547454,0,1,340861,0.0,C22 C26,C
862,0,3,"Passenger, Person 862",male,7.0184966301897544,0,0,340862,6.373752216591453,,Q
863,0,3,"Passenger, Person 863",male,53.14958233704505,0,1,340863,0.0,,Q
864,1,2,"Passenger, Person 864",female,31.213161094086587,0,2,340864,26.239315558374983,,C
865,1,2,"Passenger, Person 865",female,16.66763129931464,0,0,340865,31.471288266370504,D,S
866,1,3,"Passenger, Person 866",female,10.410452426784648,0,0,340866,11.24201624772115,,S
867,1,1,"Passenger, Person 867",male,26.957754333733014,0,0,PC 17867,106.4491834460298,,S
868,0,1,"Passenger, Person 868",male,43.06392662290466,0,0,PC 17868,58.743024490465125,,S
869,0,3,"Passenger, Person 869",male,27.850537754525753,0,1,340869,21.8259990246188,D,S
870,0,3,"Passenger, Person 870",male,51.61174648858654,0,2,340870,15.104081286377188,C23 C25 C27,C
871,0,2,"Passenger, Person 871",female,8.657952494252395,0,0,340871,0.0,,C
872,0,2,"Passenger, Person 872",male,,0,0,340872,32.87975063520666,,Q
873,0,3,"Passenger, Person 873",male,11.540295056009773,3,2,340873,9.39502925958531,,C
874,0,2,"Passenger, Person 874",male,,0,2,340874,4.145066874290743,E101,Q
875,0,1,"Passenger, Person 875",male,42.55986715641085,1,0,PC 17875,49.91315015716778,,S
876,1,1,"Passenger, Person 876",female,23.598953991624725,0,0,PC 17876,0.0,,C
877,0,3,"Passenger, Person 877",male,,0,0,340877,0.0,,S
878,0,3,"Passenger, Person 878",male,32.58474812854917,0,2,340878,15.252445711269278,,S
879,0,1,"Passenger, Person 879",male,36.03270900013588,0,0,PC 17879,101.8335115345642,,Q
880,1,1,"Passenger, Person 880",male,,0,0,PC 17880,108.05222907190313,C23 C25 C27,C
881,1,1,"Passenger, Person 881",female,47.61884178142123,1,0,PC 17881,84.40036968555282,,S
882,0,3,"Passenger, Person 882",female,14.16972164508879,0,0,340882,6.05848364180787,,S
883,1,1,"Passenger, Person 883",female,,0,0,PC 17883,79.90218712207592,,S
884,1,1,"Passenger, Person 884",female,46.99135893093064,0,6,PC 17884,50.04781913806495,C23 C25 C27,S
885,0,3,"Passenger, Person 885",male,3.910480031905505,2,0,340885,0.0,,Q
886,1,1,"Passenger, Person 886",female,34.33495147582517,0,0,PC 17886,23.901630701174135,,S
887,0,3,"Passenger, Person 887",male,22.389392450388762,0,0,340887,23.46495354285927,,S
888,1,1,"Passenger, Person 888",male,28.517921240026133,0,0,PC 17888,208.03694386028565,,S
889,1,1,"Passenger, Person 889",female,34.74130901130587,1,0,PC 17889,134.9494534412577,,S
890,1,2,"Passenger, Person 890",male,22.63518582035349,8,0,340890,40.72807089290138,,S
891,1,3,"Passenger, Person 891",female,19.90223285215663,0,0,340891,14.619274711484541,C23 C25 C27,Q
